footfall,tempMode,AQ,USS,CS,VOC,RP,IP,Temperature,fail,air_risk,thermal_load,sensor_gap,mechanical_pressure,air_pressure_ratio,control_balance,operating_intensity,sensor_stability,risk_score,machine_health_index,machine_health_level,health_numeric,isolation_forest_anomaly_score,isolation_forest_anomaly_flag,lof_anomaly_score,lof_anomaly_flag
7300,1,6,3,6,6,32,3,17,1,12,18,3,221.2121212121212,0.8571428571428571,3,2449.6666666666665,1.6431676725154984,0.761231884057971,0.2387681159420289,Level 4 - High Risk,2,0.6215785739206336,1,1.7894092800061623,1
3,6,3,2,6,2,47,3,21,0,5,27,1,0.0625,0.5,3,23.666666666666668,1.6431676725154984,0.5535820925153861,0.4464179074846138,Level 3 - Moderate Risk,3,0.4229650674867109,0,1.0049514285640653,0
45,0,4,5,4,6,43,3,20,1,10,20,-1,1.0227272727272727,1.2,1,36.0,1.140175425099138,0.7236589239626762,0.2763410760373238,Level 4 - High Risk,2,0.49616818603274015,0,1.106529830985919,0
0,7,4,3,1,6,45,3,3,1,10,10,1,0.0,1.2,-2,16.0,1.816590212458495,0.7170289855072463,0.2829710144927537,Level 4 - High Risk,2,0.525556432752241,1,1.4169656918627707,1
0,4,4,6,3,2,28,4,17,0,6,21,-2,0.0,0.4,-1,15.0,1.4832396974191326,0.4445652173913043,0.5554347826086957,Level 2 - Low Risk,4,0.4495405690817183,0,1.037656666942769,0
9,3,7,2,5,4,46,3,20,0,11,23,5,0.1914893617021276,0.5,2,25.0,1.9235384061671343,0.832485407980941,0.167514592019059,Level 5 - Critical,1,0.44336283286212486,0,1.0206990797611477,0
84,2,4,6,2,0,51,3,18,0,4,20,-2,1.6153846153846154,0.0,-1,51.0,2.23606797749979,0.3310956918800873,0.6689043081199126,Level 1 - Healthy,5,0.4742439145400051,0,1.0386948482152965,0
3,2,4,6,5,1,22,3,5,0,5,7,-2,0.1304347826086956,0.2,2,10.0,1.9235384061671343,0.3340168751240818,0.6659831248759183,Level 1 - Healthy,5,0.48282988972022783,0,1.0416614316866188,0
4,7,4,2,6,0,84,4,18,0,4,25,2,0.0470588235294117,0.0,2,35.333333333333336,2.280350850198276,0.4655249156243796,0.5344750843756203,Level 2 - Low Risk,4,0.4397218345642969,0,1.0102565997254156,0
330,4,3,5,6,1,51,4,9,0,4,13,-2,6.346153846153846,0.25,2,130.0,1.9235384061671343,0.33859539408378,0.66140460591622,Level 1 - Healthy,5,0.45384248898336926,0,1.0225742337381594,0
8,0,5,1,6,4,29,3,20,1,9,20,4,0.2666666666666666,0.6666666666666666,3,19.0,1.9235384061671343,0.782499106611078,0.2175008933889219,Level 4 - High Risk,2,0.44523425220324464,0,1.0177845090549553,0
8,7,2,2,6,0,78,3,12,0,2,19,0,0.1012658227848101,0.0,3,32.666666666666664,2.1908902300206643,0.3560498312487591,0.6439501687512408,Level 1 - Healthy,5,0.44928669206687855,0,1.0174256358830103,0
27,0,2,4,6,1,26,5,16,0,3,16,-2,1.0,0.3333333333333333,1,23.0,2.0736441353327724,0.3648475282906492,0.6351524717093509,Level 1 - Healthy,5,0.44564912038455234,0,1.0189692070227678,0
70,3,5,3,4,0,45,6,22,0,5,25,2,1.5217391304347827,0.0,-2,45.66666666666666,2.302172886644268,0.4903454437164979,0.5096545562835021,Level 3 - Moderate Risk,3,0.44408306241203377,0,1.0874179103096506,0
0,2,6,1,6,5,49,4,23,1,11,25,5,0.0,0.7142857142857143,2,24.0,2.073644135332772,0.8956521739130434,0.1043478260869565,Level 5 - Critical,1,0.4351150565796624,0,0.9852910515234478,0
0,7,4,2,6,4,33,5,24,1,8,31,2,0.0,0.8,1,19.0,1.4832396974191326,0.7249999999999999,0.2750000000000001,Level 4 - High Risk,2,0.4410830304322601,0,1.0301878824265192,0
7300,7,4,4,7,0,44,5,18,0,4,25,0,162.22222222222223,0.0,2,2454.0,2.549509756796392,0.2989130434782608,0.7010869565217391,Level 1 - Healthy,5,0.6117679748906182,1,1.5217603074602093,1
1600,5,6,2,6,6,38,6,17,1,12,22,4,41.02564102564103,0.8571428571428571,0,551.6666666666666,1.7888543819998322,0.8726474091721264,0.1273525908278736,Level 5 - Critical,1,0.5039641455400349,1,1.2384844929083718,1
0,7,3,4,5,3,30,3,5,0,6,12,-1,0.0,0.75,2,11.666666666666666,0.8944271909999159,0.4757246376811593,0.5242753623188406,Level 2 - Low Risk,4,0.4817289824520946,0,1.1196598063475498,0
470,4,5,2,6,5,40,4,19,1,10,23,3,11.46341463414634,0.8333333333333334,2,176.33333333333334,1.51657508881031,0.7968225134008338,0.2031774865991662,Level 4 - High Risk,2,0.4215533951593687,0,0.9791976886737241,0
0,7,5,6,3,0,59,2,14,0,5,21,-1,0.0,0.0,1,24.33333333333333,2.3874672772626644,0.3565217391304347,0.6434782608695653,Level 1 - Healthy,5,0.46844395314492504,0,1.046263510579671,0
570,0,6,2,6,4,32,3,21,1,10,21,4,17.272727272727273,0.5714285714285714,3,207.66666666666663,1.7888543819998317,0.7874816358943816,0.2125183641056184,Level 4 - High Risk,2,0.46284424555943715,0,1.0068210947519933,0
130,0,5,2,6,5,32,4,21,1,10,21,3,3.939393939393939,0.8333333333333334,2,61.0,1.51657508881031,0.8101756998213222,0.1898243001786778,Level 4 - High Risk,2,0.41711794887332815,0,0.9740970676648428,0
0,2,4,4,3,5,20,3,12,1,9,14,0,0.0,1.0,0,10.666666666666666,0.8366600265340756,0.6644927536231883,0.3355072463768117,Level 3 - Moderate Risk,3,0.48172235516055867,0,1.070720035084019,0
0,7,6,2,5,1,47,3,17,1,7,24,4,0.0,0.1428571428571428,2,21.33333333333333,2.073644135332772,0.6028985507246377,0.3971014492753623,Level 3 - Moderate Risk,3,0.44410675788057047,0,1.0948383207837837,0
0,7,4,4,6,2,74,7,12,0,6,19,0,0.0,0.4,-1,28.666666666666668,1.949358868961793,0.4894927536231884,0.5105072463768116,Level 3 - Moderate Risk,3,0.44064750790192175,0,1.1679269184555647,0
0,7,4,5,2,3,73,3,5,0,7,12,-1,0.0,0.6,-1,26.0,1.140175425099138,0.4840579710144927,0.5159420289855072,Level 3 - Moderate Risk,3,0.5043842060973142,1,1.1269470823184924,0
35,2,3,1,6,0,57,7,16,0,3,18,2,0.603448275862069,0.0,-1,36.0,3.049590136395381,0.4480712725828866,0.5519287274171134,Level 2 - Low Risk,4,0.47212960799000625,0,1.1154845029941776,0
640,0,2,3,5,0,24,6,8,0,2,8,-1,25.6,0.0,-1,224.0,2.3874672772626644,0.2966676593210244,0.7033323406789755,Level 1 - Healthy,5,0.5214159261310833,1,1.136142645388853,0
1,7,5,3,4,5,73,5,15,1,10,22,2,0.0135135135135135,0.8333333333333334,-1,29.666666666666668,0.8944271909999159,0.7525225332539209,0.247477466746079,Level 4 - High Risk,2,0.45491950795401553,0,1.0987117586616852,0
0,6,7,1,7,5,38,2,12,1,12,18,6,0.0,0.625,5,16.666666666666668,2.792848008753788,0.8894927536231884,0.1105072463768116,Level 5 - Critical,1,0.5382152832998032,1,1.3534110098823222,1
350,5,5,4,6,5,70,7,21,1,10,26,1,4.929577464788732,0.8333333333333334,-1,147.0,1.1401754250991378,0.7404953345245185,0.2595046654754814,Level 4 - High Risk,2,0.4719262286503961,0,1.0899521006484827,0
290,1,6,2,5,5,38,6,22,1,11,23,4,7.435897435897436,0.7142857142857143,-1,116.66666666666669,1.6431676725154984,0.8539984117530277,0.1460015882469723,Level 5 - Critical,1,0.43949272309598414,0,0.9800517249391538,0
290,6,5,1,5,5,49,6,20,1,10,26,4,5.8,0.8333333333333334,-1,119.66666666666669,1.949358868961793,0.8369694262457811,0.1630305737542189,Level 5 - Critical,1,0.44821091243847827,0,0.9937964959843462,0
110,6,6,2,6,6,34,7,21,1,12,27,4,3.142857142857143,0.8571428571428571,-1,55.0,1.949358868961793,0.910449672424062,0.089550327575938,Level 5 - Critical,1,0.4489602757389415,0,0.9929012821819512,0
0,2,7,2,6,5,22,3,23,1,12,25,5,0.0,0.625,3,15.0,2.073644135332772,0.9039855072463768,0.0960144927536232,Level 5 - Critical,1,0.4706566993410825,0,1.0351146161478573,0
0,1,3,4,5,2,22,6,4,0,5,5,-1,0.0,0.5,-1,8.666666666666666,1.5811388300841898,0.4130434782608696,0.5869565217391304,Level 2 - Low Risk,4,0.4852550378141911,0,1.0927517712309993,0
4,0,6,4,2,1,48,3,17,0,7,17,2,0.0816326530612244,0.1428571428571428,-1,23.0,1.9235384061671343,0.5361770895374232,0.4638229104625768,Level 3 - Moderate Risk,3,0.46688853501303307,0,1.0762770414683978,0
290,0,6,3,6,5,35,4,12,1,11,12,3,8.055555555555555,0.7142857142857143,2,112.33333333333331,1.3038404810405295,0.777186817550129,0.222813182449871,Level 4 - High Risk,2,0.4603814020336116,0,1.0725064619326157,0
40,7,4,4,6,0,21,3,15,0,4,22,0,1.818181818181818,0.0,3,25.33333333333333,2.1908902300206643,0.3853216200119119,0.6146783799880882,Level 1 - Healthy,5,0.4268478706250239,0,1.0067612762550926,0
140,5,3,3,6,1,47,7,22,0,4,27,0,2.9166666666666665,0.25,-1,69.66666666666667,2.449489742783178,0.4643865396069089,0.5356134603930911,Level 2 - Low Risk,4,0.4293396118074381,0,0.9877160436894677,0
2,0,4,6,4,0,47,3,15,0,4,15,-2,0.0416666666666666,0.0,1,21.33333333333333,2.1908902300206643,0.3191755012904507,0.6808244987095493,Level 1 - Healthy,5,0.4662323604913907,0,1.0546530924919575,0
40,1,5,3,5,4,28,5,19,1,9,20,2,1.3793103448275863,0.6666666666666666,0,29.0,0.8944271909999159,0.7110462576930713,0.2889537423069287,Level 4 - High Risk,2,0.43574953993006654,0,1.0451905296065829,0
0,0,4,6,2,5,24,4,17,1,9,17,-2,0.0,1.0,-2,13.666666666666666,1.4832396974191329,0.6195652173913043,0.3804347826086957,Level 3 - Moderate Risk,3,0.5094234590608594,1,1.1232569482035029,0
270,7,5,2,7,1,51,3,13,0,6,20,3,5.1923076923076925,0.1666666666666666,4,111.33333333333331,2.4083189157584592,0.5401419495731586,0.4598580504268413,Level 3 - Moderate Risk,3,0.46346846190441543,0,1.0489057974451734,0
0,7,4,3,6,3,40,4,21,0,7,28,1,0.0,0.6,2,20.33333333333333,1.224744871391589,0.6202898550724637,0.3797101449275363,Level 3 - Moderate Risk,3,0.42190373365892275,0,1.023067478100824,0
24,7,3,4,5,1,38,7,24,0,4,31,-1,0.6153846153846154,0.25,-2,28.666666666666668,2.23606797749979,0.441337899543379,0.558662100456621,Level 2 - Low Risk,4,0.45859315915504173,0,1.061740449744785,0
7300,2,4,3,6,1,57,6,19,0,5,21,1,125.86206896551724,0.2,0,2458.6666666666665,2.1213203435596424,0.394927536231884,0.605072463768116,Level 2 - Low Risk,4,0.5834275480906971,1,1.533355479403617,1
3500,0,4,3,7,0,91,1,7,0,4,7,1,38.04347826086956,0.0,6,1199.3333333333333,2.7386127875258306,0.3364750843756204,0.6635249156243797,Level 1 - Healthy,5,0.6157838100337645,1,1.7252013059946671,1
900,5,4,4,6,1,85,2,12,0,5,17,0,10.465116279069768,0.2,4,332.3333333333333,1.949358868961793,0.4188306531665674,0.5811693468334326,Level 2 - Low Risk,4,0.4874183309585135,0,1.0230361715453198,0
0,0,3,2,6,1,27,3,19,0,4,19,1,0.0,0.25,3,15.333333333333334,1.8708286933869709,0.4865942028985507,0.5134057971014493,Level 3 - Moderate Risk,3,0.4254971010715227,0,1.0086271139206298,0
330,5,4,3,6,1,31,4,1,0,5,6,1,10.3125,0.2,2,120.66666666666669,1.816590212458495,0.4121461187214612,0.5878538812785388,Level 2 - Low Risk,4,0.4739439940934598,0,1.0552692228101046,0
9,4,4,5,1,2,35,4,8,0,6,12,-1,0.25,0.4,-3,17.333333333333332,1.6431676725154984,0.4386448282707961,0.5613551717292039,Level 2 - Low Risk,4,0.4886841633379922,0,1.0343782362177159,0
0,6,6,2,5,6,59,5,22,1,12,28,4,0.0,0.8571428571428571,0,27.0,1.6431676725154984,0.916304347826087,0.0836956521739129,Level 5 - Critical,1,0.43634926716173317,0,0.9771977831000273,0
2,2,4,3,7,1,27,3,20,0,5,22,1,0.0714285714285714,0.2,4,16.333333333333332,2.1908902300206643,0.4992479650585666,0.5007520349414334,Level 3 - Moderate Risk,3,0.42547072391108776,0,1.008714638689501,0
3500,5,5,2,5,5,35,6,21,1,10,26,3,97.22222222222224,0.8333333333333334,-1,1185.3333333333333,1.51657508881031,0.7640113162596783,0.2359886837403216,Level 4 - High Risk,2,0.540805924101373,1,1.9413257310942262,1
0,4,4,2,5,4,35,7,19,1,8,23,2,0.0,0.8,-2,18.0,1.816590212458495,0.7032608695652173,0.2967391304347827,Level 4 - High Risk,2,0.43043415167841625,0,1.0398174598120442,0
900,5,6,2,6,6,73,3,16,1,12,21,4,12.16216216216216,0.8571428571428571,3,329.6666666666667,1.949358868961793,0.8778886241810602,0.1221113758189398,Level 5 - Critical,1,0.4839607394477789,0,1.06015142582756,0
640,4,4,5,5,5,51,3,18,1,9,22,-1,12.307692307692308,1.0,2,236.33333333333331,0.8944271909999159,0.648479253523923,0.351520746476077,Level 3 - Moderate Risk,3,0.4890175385679853,0,1.0602640017545144,0
5,0,6,1,5,5,61,4,20,1,11,20,5,0.0806451612903225,0.7142857142857143,1,28.666666666666668,1.9235384061671343,0.8825402025014889,0.1174597974985111,Level 5 - Critical,1,0.44232780163849433,0,1.0208486059113642,0
110,4,5,2,5,5,61,6,21,1,10,25,3,1.7741935483870968,0.8333333333333334,-1,64.0,1.51657508881031,0.8104496724240619,0.1895503275759381,Level 4 - High Risk,2,0.42322940376731094,0,0.9736435926074228,0
45,3,6,1,6,6,34,3,16,1,12,19,5,1.2857142857142858,0.8571428571428571,3,31.666666666666668,2.3021728866442674,0.9229342862815167,0.0770657137184832,Level 5 - Critical,1,0.44766247006864823,0,1.002400185118606,0
640,5,5,3,6,4,63,7,20,0,9,25,2,10.0,0.6666666666666666,-1,241.0,1.5811388300841898,0.707174905697836,0.2928250943021639,Level 4 - High Risk,2,0.4578531458257505,0,1.029816261272202,0
720,5,1,5,6,1,64,6,10,0,2,15,-4,11.076923076923077,0.5,0,264.6666666666667,2.588435821108957,0.2542674210839785,0.7457325789160214,Level 1 - Healthy,5,0.5623678918566926,1,1.2605020921929895,1
470,3,4,4,7,0,39,3,15,0,4,18,0,11.75,0.0,4,174.66666666666666,2.5099800796022267,0.3794312090530077,0.6205687909469922,Level 1 - Healthy,5,0.44900107954274976,0,1.006448229847161,0
1,0,4,3,5,6,39,4,20,1,10,20,1,0.025,1.2,1,20.0,1.1401754250991378,0.7909283303553702,0.2090716696446297,Level 4 - High Risk,2,0.45764064706662977,0,1.0878560599006204,0
40,0,2,4,6,0,35,4,12,0,2,12,-2,1.1111111111111112,0.0,2,29.0,2.280350850198276,0.288944808417709,0.711055191582291,Level 1 - Healthy,5,0.47038514999906994,0,1.0598755445913999,0
14,7,4,1,5,1,59,4,17,1,5,24,3,0.2333333333333333,0.2,1,30.0,1.8708286933869709,0.5527067699027198,0.4472932300972801,Level 3 - Moderate Risk,3,0.44311745322480456,0,1.0462538982281615,0
0,3,2,3,7,0,35,7,17,0,2,20,-1,0.0,0.0,0,17.333333333333332,3.114482300479488,0.3445652173913043,0.6554347826086957,Level 1 - Healthy,5,0.4637110084292364,0,1.0223041751147088,0
0,5,3,2,6,5,26,6,16,1,8,21,1,0.0,1.25,0,14.0,1.816590212458495,0.7068840579710145,0.2931159420289855,Level 4 - High Risk,2,0.45140222766436383,0,1.1700085565508074,1
64,3,4,4,2,1,60,2,3,0,5,6,0,1.0491803278688523,0.2,0,42.333333333333336,1.3416407864998738,0.3911522731784792,0.6088477268215208,Level 1 - Healthy,5,0.49553520736738865,0,1.0847529696193603,0
33,7,4,3,4,2,40,6,20,1,6,27,1,0.8048780487804879,0.4,-2,31.0,1.4832396974191326,0.5571566408576534,0.4428433591423466,Level 3 - Moderate Risk,3,0.42436939164604465,0,1.071677687474428,0
900,1,4,2,6,5,33,3,19,0,9,20,2,26.47058823529412,1.0,3,317.3333333333333,1.5811388300841898,0.749265435775263,0.250734564224737,Level 4 - High Risk,2,0.46849052339944425,0,1.1075243560860506,0
0,0,7,1,4,6,54,6,23,1,13,23,6,0.0,0.75,-2,25.666666666666668,2.387467277262665,0.9956521739130436,0.0043478260869564,Level 5 - Critical,1,0.5357847654084019,1,1.2417466877573626,1
0,4,3,1,4,5,33,3,16,1,8,20,2,0.0,1.25,1,16.333333333333332,1.4832396974191326,0.7402173913043477,0.2597826086956523,Level 4 - High Risk,2,0.4758225166675918,0,1.1845957303449095,1
0,7,6,2,5,6,36,3,17,1,12,24,4,0.0,0.8571428571428571,2,17.666666666666668,1.816590212458495,0.8945652173913045,0.1054347826086955,Level 5 - Critical,1,0.4249058643135221,0,1.0302933475504734,0
0,0,2,3,6,1,50,6,21,0,3,21,-1,0.0,0.3333333333333333,0,23.666666666666668,2.302172886644268,0.4202898550724637,0.5797101449275363,Level 2 - Low Risk,4,0.4222475953543376,0,0.9838773080662286,0
31,7,4,3,6,1,53,3,6,1,5,13,1,0.5740740740740741,0.2,3,30.0,1.8165902124584952,0.4379811395672027,0.5620188604327974,Level 2 - Low Risk,4,0.42220971162336485,0,1.0041256231399969,0
35,3,4,3,5,1,49,7,15,0,5,18,1,0.7,0.2,-2,33.0,2.23606797749979,0.4770567798292634,0.5229432201707366,Level 2 - Low Risk,4,0.4274052673198941,0,1.0214640972914468,0
31,2,6,2,6,5,36,6,22,1,11,24,4,0.8378378378378378,0.7142857142857143,0,29.666666666666668,1.7320508075688772,0.8575463569585071,0.1424536430414928,Level 5 - Critical,1,0.4098483499279058,0,0.9755881400660241,0
7300,3,2,2,6,0,37,4,14,0,2,17,0,192.10526315789477,0.0,2,2450.333333333333,2.280350850198276,0.2648550724637681,0.7351449275362318,Level 1 - Healthy,5,0.6144386210761823,1,1.5385986148506627,1
6,7,2,3,6,0,53,3,18,0,2,25,-1,0.1111111111111111,0.0,3,25.666666666666668,2.16794833886788,0.348830851697439,0.651169148302561,Level 1 - Healthy,5,0.43533952161136547,0,0.9740934377593747,0
0,0,4,4,4,3,40,3,22,0,7,22,0,0.0,0.6,1,20.666666666666668,0.5477225575051661,0.591304347826087,0.408695652173913,Level 3 - Moderate Risk,3,0.45518486960564053,0,1.0586642705757552,0
18,6,4,3,5,5,67,7,20,1,9,26,1,0.2647058823529412,1.0,-2,35.0,1.4832396974191326,0.732362120309708,0.2676378796902919,Level 4 - High Risk,2,0.4495286495370365,0,1.0695153601513312,0
0,3,6,2,6,6,40,6,24,1,12,27,4,0.0,0.8571428571428571,0,21.33333333333333,1.7888543819998322,0.925,0.0749999999999999,Level 5 - Critical,1,0.4320974024907418,0,0.9702057848017053,0
0,2,5,2,6,4,35,6,16,0,9,18,3,0.0,0.6666666666666666,0,17.0,1.6733200530681511,0.7318840579710144,0.2681159420289856,Level 4 - High Risk,2,0.41011466201376345,0,1.0013767120167623,0
15,4,6,3,4,4,37,6,10,0,10,14,3,0.3947368421052631,0.5714285714285714,-2,20.666666666666668,1.3416407864998738,0.7139249553305539,0.2860750446694461,Level 4 - High Risk,2,0.45286334920494814,0,1.1927084584044976,1
81,7,4,3,7,0,34,3,20,0,4,27,1,2.3142857142857145,0.0,4,45.0,2.5099800796022267,0.4398324399444113,0.5601675600555887,Level 2 - Low Risk,4,0.44349424392557873,0,1.030000309929666,0
7300,7,4,2,4,4,63,6,15,1,8,22,2,114.0625,0.8,-2,2459.333333333333,1.4142135623730951,0.5858695652173912,0.4141304347826088,Level 3 - Moderate Risk,3,0.6133587583426753,1,1.776466179419475,1
22,7,2,1,7,0,30,3,15,0,2,22,1,0.7096774193548387,0.0,4,22.33333333333333,2.70185121722126,0.4022348620210443,0.5977651379789557,Level 2 - Low Risk,4,0.4746817332122546,0,1.093678304687893,0
110,5,6,1,6,6,60,7,15,1,12,20,5,1.8032786885245904,0.8571428571428571,-1,61.66666666666666,2.3874672772626644,0.917696049235656,0.0823039507643439,Level 5 - Critical,1,0.47498562858519877,0,1.0791977825121482,0
450,3,4,7,1,0,34,3,2,0,4,5,-3,12.857142857142858,0.0,-2,162.0,2.7386127875258306,0.2231834425253127,0.7768165574746873,Level 1 - Healthy,5,0.5924360563151727,1,1.2347019795801977,1
470,2,5,3,6,5,27,6,17,0,10,19,2,16.785714285714285,0.8333333333333334,0,171.33333333333334,1.224744871391589,0.7547935278935873,0.2452064721064126,Level 4 - High Risk,2,0.4483029043049607,0,1.020101868928526,0
62,6,7,2,7,5,75,3,3,1,12,9,5,0.8157894736842105,0.625,4,46.66666666666666,2.280350850198276,0.8161796704387532,0.1838203295612468,Level 4 - High Risk,2,0.5313515938404185,1,1.2214664622140041,1
9,1,2,4,7,2,34,7,24,0,4,25,-2,0.2571428571428571,0.6666666666666666,0,22.33333333333333,2.5099800796022267,0.4582100456621004,0.5417899543378996,Level 2 - Low Risk,4,0.4794851608678684,0,1.0482591389904934,0
0,0,2,2,6,1,21,5,16,0,3,16,0,0.0,0.3333333333333333,1,12.333333333333334,2.16794833886788,0.4318840579710145,0.5681159420289855,Level 2 - Low Risk,4,0.4390685665335444,0,1.0074678959499288,0
100,3,4,6,2,0,44,3,4,0,4,7,-2,2.2222222222222223,0.0,-1,49.333333333333336,2.23606797749979,0.2700069485805043,0.7299930514194957,Level 1 - Healthy,5,0.5128086720277389,1,1.0640131472744645,0
64,2,2,1,3,0,24,2,5,0,2,7,1,2.56,0.0,1,31.0,1.140175425099138,0.3581812586857256,0.6418187413142744,Level 1 - Healthy,5,0.5435358068343052,1,1.2906840153432266,1
2800,6,5,2,5,3,63,6,19,1,8,25,3,43.75,0.5,-1,960.6666666666666,1.6431676725154984,0.6482380385149891,0.3517619614850109,Level 3 - Moderate Risk,3,0.5314162715713501,1,1.4948429730841781,1
900,1,2,3,6,2,43,7,19,0,4,20,-1,20.454545454545453,0.6666666666666666,-1,320.6666666666667,2.345207879911715,0.4575987691085963,0.5424012308914037,Level 2 - Low Risk,4,0.48707316367712256,0,1.0211555415606541,0
0,6,3,5,6,4,37,6,21,0,7,27,-2,0.0,1.0,0,19.33333333333333,1.3038404810405295,0.5702898550724638,0.4297101449275362,Level 3 - Moderate Risk,3,0.4746234529729661,0,1.1377848539679645,0
0,5,4,4,3,2,29,3,21,0,6,26,0,0.0,0.4,0,16.666666666666668,0.8366600265340756,0.5286231884057971,0.4713768115942028,Level 3 - Moderate Risk,3,0.4507785807443422,0,1.0800953245786897,0
7300,3,5,3,6,1,19,4,11,0,6,14,2,365.0,0.1666666666666666,2,2443.333333333333,1.9235384061671343,0.4018115942028985,0.5981884057971014,Level 2 - Low Risk,4,0.6297981254672347,1,1.846053253482238,1
0,7,4,3,5,5,42,5,21,1,9,28,1,0.0,1.0,0,21.0,0.8944271909999159,0.7369565217391304,0.2630434782608696,Level 4 - High Risk,2,0.4346161190166631,0,1.0402507853897414,0
0,4,6,3,1,1,36,4,14,0,7,18,3,0.0,0.1428571428571428,-3,16.666666666666668,2.1213203435596424,0.5565217391304348,0.4434782608695652,Level 3 - Moderate Risk,3,0.4935362693910359,0,1.154815608667526,0
84,4,2,3,6,2,33,7,20,0,4,24,-1,2.4705882352941178,0.6666666666666666,-1,45.66666666666666,2.345207879911715,0.4731246773873337,0.5268753226126663,Level 2 - Low Risk,4,0.4482733943540215,0,0.9915917649667289,0
18,0,5,4,6,0,45,7,22,0,5,22,1,0.391304347826087,0.0,-1,28.33333333333333,2.701851217221259,0.4577244391502879,0.5422755608497121,Level 2 - Low Risk,4,0.4585210210830388,0,1.0800353916529855,0
290,7,6,4,7,6,41,6,24,0,12,31,2,6.904761904761905,0.8571428571428571,1,118.33333333333331,1.095445115010332,0.8543607305936073,0.1456392694063927,Level 5 - Critical,1,0.5142917300083605,1,1.1261790319796205,0
11,5,6,2,6,6,27,7,15,1,12,20,4,0.3928571428571428,0.8571428571428571,-1,17.666666666666668,1.949358868961793,0.8857188802858845,0.1142811197141154,Level 5 - Critical,1,0.44376764477433955,0,1.0426291590653363,0
23,0,5,2,4,6,62,7,16,1,11,16,3,0.365079365079365,1.0,-3,33.666666666666664,1.9235384061671343,0.8482356561445304,0.1517643438554695,Level 5 - Critical,1,0.483461445599494,0,1.2089304217207406,1
180,3,3,3,6,1,35,5,21,0,4,24,0,5.0,0.25,1,78.66666666666667,1.949358868961793,0.4594907683144729,0.5405092316855271,Level 2 - Low Risk,4,0.406324027781859,0,0.9507859256599311,0
63,0,6,3,2,0,78,2,11,0,6,11,3,0.7974683544303798,0.0,0,50.66666666666666,2.1908902300206643,0.4842819138376018,0.5157180861623982,Level 3 - Moderate Risk,3,0.5139057110679014,1,1.1939876787348884,1
0,3,2,2,5,1,56,7,22,0,3,25,0,0.0,0.3333333333333333,-2,26.0,2.5099800796022267,0.4579710144927537,0.5420289855072463,Level 2 - Low Risk,4,0.4585908892985335,0,1.0003394382463497,0
2800,7,4,1,6,5,74,3,13,1,9,20,3,37.333333333333336,1.0,3,962.3333333333334,1.9235384061671343,0.7304844153265834,0.2695155846734166,Level 4 - High Risk,2,0.5563468584406488,1,1.512585441407583,1
16,6,2,3,6,0,67,4,17,0,2,23,-1,0.2352941176470588,0.0,2,33.333333333333336,2.23606797749979,0.3443460393091125,0.6556539606908874,Level 1 - Healthy,5,0.4290401204122805,0,0.9752842286121908,0
9,4,6,3,6,6,30,6,8,1,12,12,3,0.2903225806451613,0.8571428571428571,0,15.666666666666666,1.3416407864998738,0.8219781616041295,0.1780218383958705,Level 4 - High Risk,2,0.4642064465782437,0,1.1587716353801705,0
50,4,3,2,6,0,44,3,20,0,3,24,1,1.1111111111111112,0.0,3,38.0,2.16794833886788,0.4319237641453246,0.5680762358546754,Level 2 - Low Risk,4,0.4217888626519751,0,0.9735561536089167,0
10,0,6,2,6,6,32,3,18,1,12,18,4,0.303030303030303,0.8571428571428571,3,20.0,1.949358868961793,0.8987760571768911,0.1012239428231088,Level 5 - Critical,1,0.4306025252072416,0,0.9891816937770059,0
110,3,4,5,7,1,36,3,14,0,5,17,-1,2.972972972972973,0.2,4,53.333333333333336,2.23606797749979,0.4050148898153663,0.5949851101846337,Level 2 - Low Risk,4,0.4392872733691639,0,1.017175370885504,0
140,5,3,3,6,0,64,5,17,0,3,22,0,2.1538461538461537,0.0,1,73.66666666666667,2.302172886644268,0.3843140758387929,0.615685924161207,Level 1 - Healthy,5,0.41621655085051795,0,0.9641037758255785,0
31,3,2,3,6,1,35,7,24,0,3,27,-1,0.8611111111111112,0.3333333333333333,-1,30.0,2.588435821108957,0.4329086757990868,0.5670913242009132,Level 2 - Low Risk,4,0.4464683976784705,0,0.9983266575618336,0
0,0,6,2,3,5,36,4,20,1,11,20,4,0.0,0.7142857142857143,-1,18.666666666666668,1.5811388300841898,0.8492753623188406,0.1507246376811594,Level 5 - Critical,1,0.4470829402033893,0,1.1672310067871692,0
0,2,6,4,5,4,34,4,5,1,10,7,2,0.0,0.5714285714285714,1,13.0,0.8944271909999159,0.6590579710144927,0.3409420289855073,Level 3 - Moderate Risk,3,0.48489664932210497,0,1.1484251414358069,0
0,3,4,3,6,2,48,5,20,0,6,23,1,0.0,0.4,1,22.666666666666668,1.5811388300841898,0.557608695652174,0.442391304347826,Level 3 - Moderate Risk,3,0.3969837403172665,0,0.9736491254118641,0
350,3,3,3,6,2,47,6,22,0,5,25,0,7.291666666666667,0.5,0,139.66666666666666,1.8708286933869709,0.5198431606114752,0.4801568393885248,Level 3 - Moderate Risk,3,0.4237145050629367,0,0.980248874589269,0
33,7,6,2,6,5,51,4,1,1,11,8,4,0.6346153846153846,0.7142857142857143,2,28.33333333333333,1.6733200530681511,0.7662146118721462,0.2337853881278537,Level 4 - High Risk,2,0.47092350570596275,0,1.1637012808960774,0
